,tweet_processed,finer_updated,idx,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_combined
4822,still live either criminalshomeless super rich,['harmful_generalization'],134387,0.0157769583165645,0.7628856897354126,0.2213372886180877,0.9842229783535004
4823,misfram progress i'll pass challeng btw high rent problem wouldn't choos pari rome rent highest planet cheaper place rent,['government_critique'],134401,0.0201387163251638,0.7504702210426331,0.2293911129236221,0.9798613339662552
4824,also downtown atlanta mayb worth save fill shithol cnn headquart might inclin get someth,"['not_in_my_backyard', 'societal_critique']",134452,0.0513212010264396,0.4700812995433807,0.4785974323749542,0.948678731918335
4825,“everyon know it” statement fact larg increas due econom situat they'r “all attics” that bunch lie,"['harmful_generalization', 'societal_critique']",134476,0.0132738193497061,0.6988377571105957,0.2878884673118591,0.9867262244224548
4826,californiai realli troubl becom center look face especi new homelesssadden meonc upon time warm bed,['solutions_interventions'],134477,0.0057199923321604,0.916835069656372,0.0774449706077575,0.9942800402641296
4827,help want sign everywher downtown portland yet drug addict ever ive live work downtown 40 year,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",134535,0.0274583809077739,0.7754866480827332,0.1970550119876861,0.9725416600704192
4828,well boy see youv come around aka addict inde incentiv come stay cheap fentanyl offer tri addict lead would one less taxpay pay bs,"['harmful_generalization', 'government_critique']",134586,0.0134745556861162,0.8118141293525696,0.1747112870216369,0.9865254163742064
4829,he describ confin tenderloin major citi uniqu gorgeous clean safe that reflect renthous cost ya state tenderloin issu it loselos bc simpli boot kick,"['not_in_my_backyard', 'solutions_interventions']",134616,0.5007522702217102,0.0847312286496162,0.4145165383815765,0.4992477670311928
4830,yes that way silicon valley ever reach apex you'r argu two differ thing,['personal_interaction_observation_of_homelessness'],134633,0.0478928163647651,0.2639403939247131,0.6881667971611023,0.9521071910858154
4831,second white van polic neutral first van anoth van wtf happen right one second van,['government_critique'],134643,0.0066423970274627,0.7625120878219604,0.2308454811573028,0.9933575689792632
4832,favorit citi long time over generous polici encourag town becam giant toilet utter discourag particular famili visit tragic,"['government_critique', 'societal_critique', 'not_in_my_backyard']",134677,0.0151289105415344,0.904647707939148,0.0802233889698982,0.9848710969090462
4833,homeless camp site increas popul ny,['personal_interaction_observation_of_homelessness'],134701,0.0504572018980979,0.1551917940378189,0.7943509817123413,0.9495427757501602
4834,crime big problem don't governor someth said californian elect help reduc crime there crime asian communiti everywher els,"['government_critique', 'solutions_interventions']",134706,0.0187400411814451,0.782841682434082,0.19841830432415,0.981259986758232
4835,never clean skid row bay area uneduc maga bozo clueless crisi start ca,['government_critique'],134715,0.0078338989987969,0.875611424446106,0.1165546327829361,0.992166057229042
4836,laugh loud paus sudden ask you'r serious tri explain california industri complex tough room,,134725,0.0511832796037197,0.4132376611232757,0.5355790853500366,0.9488167464733124
4837,crazi state crimin law prosecut crimin major selfinduc homelessdrug problem poor politician top soro appoint das yes california fault ad sweeti want law order move phuck,['government_critique'],134728,0.0084335096180439,0.9262345433235168,0.0653319582343101,0.991566501557827
4838,mean lot citi look like crap problem new orlean bourbon smell like weedurin brooklyn alway look scari night chicago philli atl meh pleas don't wear gold jack certain part las vega strip actual nice,"['harmful_generalization', 'not_in_my_backyard']",134745,0.0135300438851118,0.8666378259658813,0.1198320537805557,0.9864698797464372
4839,messag 3 gt end fullcircl trip around world saw live 20000000 mansion shop rodeo drive thousand sleep street w rat amp roach eat garbag nearbi gt filthi rich pig,['societal_critique'],134746,0.0140625555068254,0.759320855140686,0.2266166359186172,0.9859374910593032
4840,yeah thank god demrat popular place like southern border gas pump everi hotel tent citi encamp drive wonder symbol jackass final mysteri solv,['government_critique'],134760,0.1297656297683715,0.633765459060669,0.2364689111709594,0.8702343702316284
4841,pretend care crisi thing like wonder 40 entir countri popul state laughabl,['government_critique'],134785,0.0060494812205433,0.9319643378257751,0.061986219137907,0.9939505569636822
4842,caught chariti work downtown feed tin sardin hand one one straight mouth like hungri bird,['personal_interaction_observation_of_homelessness'],134800,0.0553925484418869,0.3670518398284912,0.5775555968284607,0.944607436656952
4843,surpris havent heard anyon blame trump yet crazi state crimin law prosecut crimin major selfinduc homelessdrug problem poor politician top soro appoint das yes california fault,['government_critique'],134822,0.0099577596411108,0.8895969390869141,0.1004453897476196,0.9900423288345336
4844,anyth less crazi la haha i'm orang counti less crime far i'v seen warmer weather quieter,['not_in_my_backyard'],134827,0.440215140581131,0.0969426706433296,0.4628421664237976,0.5597848370671272
4845,take 20000 take street 50000 1 billion tesla market cap 400 billion japan two week lt kobe tokyo osaka nara amp kyoto gt see singl rich sfla coldblood pig,"['money_aid_resource_allocation', 'societal_critique']",134830,0.0646947771310806,0.4574146270751953,0.4778906106948852,0.9353052377700806
4846,florida doesn't want need plenti address crisi southern border state illeg immigr rampant thank joe,"['deserving_undeserving_of_resources', 'government_critique']",134839,0.0068477508611977,0.909553289413452,0.0835989937186241,0.9931522831320764
4847,repli short galleri owner spray homeless said jesus anyon live la stfu homeless problem spray sidewalksbusi shit can't spray water okay,"['not_in_my_backyard', 'societal_critique']",134842,0.0115502187982201,0.8189058899879456,0.1695438623428344,0.98844975233078
4848,washington dc duh look outsid dcs union station,['government_critique'],134845,0.0380068719387054,0.6052636504173279,0.3567294776439667,0.9619931280612946
4849,horribl govern failur hospit failur overwhelm need bed treat sick hous state local govern need held account,"['government_critique', 'solutions_interventions']",134849,0.0050766807980835,0.934205949306488,0.0607173144817352,0.9949232637882232
4850,that don't even believ even happen thing propaganda right tri besmirch great state what next say problem lie,['government_critique'],134858,0.0077081518247723,0.8777041435241699,0.1145877912640571,0.9922919347882272
4851,california gov newsom megaconcern mani mpg car get troll gov desanti meanwhil murder rate drugfentanyl death camp crimin activ store robberi chart newsom concern tha,['government_critique'],134870,0.0299311894923448,0.5602535605430603,0.4098153114318847,0.9700688719749452
4852,pay come know noth system actual work addict caus,['solutions_interventions'],134878,0.0100466990843415,0.8068335652351379,0.1831197440624237,0.9899533092975616
4853,would like see ca split 2 state coastal citi 1 state coastal state hi tech hollywood immigr amp state along sierra foothil consist main conserv farmer perfect,"['harmful_generalization', 'government_critique']",134882,0.2820428609848022,0.0483354330062866,0.6696217656135559,0.7179571986198425
4854,guy great die fact evid law litter enforc particular respons much garbag street citi worker neighborhood org suppos keep street clean,"['government_critique', 'solutions_interventions', 'not_in_my_backyard']",134886,0.0088907144963741,0.9058355689048768,0.0852737128734588,0.9911092817783356
4855,i'm youth pastor ask help help veteran u help donat today,['solutions_interventions'],134889,0.3295803666114807,0.0187772791832685,0.651642382144928,0.6704196613281965
4856,live small town cal sometim seem like drug addict tax payer flock due combin mild weather mild govern polici enabl lifestyl,"['harmful_generalization', 'government_critique']",134900,0.0224559102207422,0.6578002572059631,0.3197439014911651,0.9775441586971284
4857,saw clip situat la idiot broadcast suggest entir unit state share respons happen nonsens dem best destroy long rememb,['government_critique'],134910,0.0070007164031267,0.9145365953445436,0.0784627050161361,0.9929993003606796
4858,one third popul entir countri california… 170 billion one high speed train line for… climat chang bullshit outrag embarrass,"['money_aid_resource_allocation', 'government_critique']",134924,0.0074498956091701,0.9057841897010804,0.0867658108472824,0.9925500005483628
4859,love ive turn tbh homelesscar break inunsaf night asian attack rent im serious consid move,"['harmful_generalization', 'not_in_my_backyard']",134930,0.0164965689182281,0.8461041450500488,0.1373993158340454,0.9835034608840942
4860,ive never heard anyth resembl claim alway terribl problem despiteor massiv amount money flow suppos address,"['money_aid_resource_allocation', 'government_critique']",134943,0.0163198746740818,0.8199037909507751,0.1637763231992721,0.9836801141500472
4861,huh happen govern capitalism… want build home citi spend per citi still can't fix,"['money_aid_resource_allocation', 'government_critique']",134946,0.0121178487315773,0.7806059122085571,0.2072762846946716,0.9878821969032288
4862,thay happen greedi filthi rich selfish amp coldblood multimillionair amp billionair ignor ten thousand visit 24 countri five contin last year gt saw sfla 24 countri combin,['societal_critique'],134970,0.0156966671347618,0.7915534377098083,0.1927498877048492,0.9843033254146576
4863,last 4 mths met 7 move last year la semi rural midwest cash fr ca amp shock littl street clean friend everyth open amp thrive good cultur shock,['personal_interaction_observation_of_homelessness'],134983,0.5080689191818237,0.0612026862800121,0.4307284355163574,0.4919311217963695
4864,nobodi decid want nobodi heavili crimin peoplesweep destroy tent properti even winter even violat court order noth remot comfi wake brutal street,"['government_critique', 'solutions_interventions']",135020,0.0057831956073641,0.8795421719551086,0.1146745979785919,0.9942167699337006
4865,school way expens use tax money pay bunch freeload call equit especi can't even get pothol fix get promenad santa monica,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",135023,0.0063662687316536,0.9164460301399232,0.0771877244114875,0.9936337545514108
4866,yeah bay area lot couchsurf technic like said… could happen almost anyon bad break bad decis boom,['harmful_generalization'],135039,0.0407648682594299,0.4934096336364746,0.4658255577087402,0.9592351913452148
4867,current ca wife took everyth left aid ca corrupt counti merc liquid hide posess get expos stay tune,,135041,0.0088371951133012,0.8739571571350098,0.1172056719660759,0.9911628291010856
4868,front bar last night call stud tri hit declin proceed walk person tent heard unpleas unnatur groaning… realli creepy…,['personal_interaction_observation_of_homelessness'],135056,0.0187727026641368,0.6558215618133545,0.3254057765007019,0.9812273383140564
4869,understand pictur actual sonoma counti live dont think ignor happen failur fix happen regard wrote sever post person knowledg mani mani thing protect state,"['government_critique', 'solutions_interventions']",135077,0.3157951831817627,0.0295612830668687,0.6546435952186584,0.6842048782855272
4870,get incom pay clean poop street,['solutions_interventions'],135089,0.1114618480205535,0.1664418131113052,0.72209632396698,0.8885381370782852
4871,look gorgeous actual bad depict media tourist safe explor citi foot without fear muggershomelessaddict avoid skid row area big citi,"['harmful_generalization', 'not_in_my_backyard']",135094,0.3642126619815826,0.1511279344558715,0.484659343957901,0.6357872784137726
4872,yeah it mom tell concert went dad walnut creek last night also ran colleg roommat unsur market seen 6 thus far that pretti good,['personal_interaction_observation_of_homelessness'],135103,0.9068227410316468,0.0057855942286551,0.087391659617424,0.0931772538460791
4873,abandon put let fend mayb theyll put needl actual work,"['harmful_generalization', 'not_in_my_backyard', 'solutions_interventions']",135149,0.0416585467755794,0.5155357122421265,0.4428057074546814,0.958341419696808
4874,asshol watch,['harmful_generalization'],135156,0.0064844042062759,0.938962996006012,0.0545525625348091,0.9935155585408212
4875,right crime right 5 gas cool right brain dead extrem left propaganda media worship clown,['government_critique'],135180,0.0307779517024755,0.73417067527771,0.2350512742996215,0.9692219495773317
4876,born never live whole life bay area think best flourish tourist destin declin filthi cater drug addict clean,"['harmful_generalization', 'not_in_my_backyard']",135211,0.1469323337078094,0.3808270692825317,0.4722406566143036,0.8530677258968353
4877,hello mayor✨i know plan top 3 idea 1 encamp sideway amp front busi 2 venic beach horribl 3 freeway etc,"['government_critique', 'not_in_my_backyard']",135220,0.6537999510765076,0.0657858476042747,0.2804141342639923,0.346199981868267
4878,citi give 5000000 black citizen newsomhatesamerica burden ustaxpay rais tax quit rob american,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",135228,0.006446206010878,0.934926688671112,0.0586271770298481,0.9935538657009602
4879,think poverti much wors death explain what next execut,['government_critique'],135232,0.0060270261019468,0.916285753250122,0.0776871964335441,0.9939729496836662
4880,work hollywood someon express thought karen bass convers initi start huge encamp fire start 11pm centro could see academi la also note tent grew number,['personal_interaction_observation_of_homelessness'],135258,0.0782117769122123,0.2423572838306427,0.6794309616088867,0.9217882454395294
4881,insan asian male illeg immigr man stung fentanyl live street,['harmful_generalization'],135275,0.0116288503631949,0.5185482501983643,0.469822883605957,0.9883711338043212
4882,back bustl nightlif club everi corner downtown thousand run around drink parti liter step trash way next parti condit notic decad,"['harmful_generalization', 'societal_critique']",135302,0.0825998559594154,0.339743822813034,0.5776562690734863,0.9174000918865204
4883,reason red state bus,['government_critique'],135312,0.0245112013071775,0.5480113625526428,0.427477478981018,0.9754888415336608
4884,brink fallen garbag bin citi couldnt pay million dollar live drug infest poop hole drop coupl moab downtown call accid,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",135319,0.0099750496447086,0.9126812219619752,0.0773437768220901,0.9900249987840652
4885,yeah amp done amp democrat turn countri communist countri rent tripl amp caus biden shame dude your disgust man realli sleep realli well bet 60k sick biden,['government_critique'],135327,0.0058823726139962,0.9596306085586548,0.0344869531691074,0.9941175617277622
4886,michell hear birth citi still care mayb look see modesto nip problem bud sure mom friend daughter happi live camp street most clean,['solutions_interventions'],135333,0.4028606414794922,0.0911303237080574,0.506009042263031,0.5971393659710884
4887,supervisor ahol put injuri hurt atmospher send updat sudden citi isn't addict damn fiction,"['harmful_generalization', 'government_critique']",135363,0.0047074686735868,0.9311015605926514,0.0641909316182136,0.995292492210865
4888,ignor like serious question read articl post understand everi state howev weird reason account near 13 one state,['solutions_interventions'],135366,0.0073002697899937,0.8568117618560791,0.1358879953622818,0.9926997572183608
4889,i'v big citi red state aren't mani people… seattl portland la look like third world countri,['harmful_generalization'],135377,0.0719003602862358,0.3888291418552398,0.5392704606056213,0.9280996024608612
4890,oregon liber paradis,['government_critique'],135427,0.0157928597182035,0.8405760526657104,0.1436310708522796,0.98420712351799
4891,build massiv shelter far away downtown move downtown reap reward higher ttc revenu improv approv rate,"['not_in_my_backyard', 'solutions_interventions']",135442,0.0788528621196746,0.3221593201160431,0.5989877581596375,0.9211470782756804
4892,fool say can't also film style camp pari exact street junki central 1890 also aforement foolish act like doesn't exist,['media_portrayal'],135448,0.0161638930439949,0.6883022785186768,0.2955338656902313,0.983836144208908
4893,california… list thing long woke mani adict street high tax,"['harmful_generalization', 'government_critique']",135456,0.0055591659620404,0.9260829091072084,0.0683579444885253,0.9944408535957336
4894,ok wait…i confus anoth thread howev yes free money trump biden doubl caus inflat creat artifici demand money suppli devalu everi countri inflat,"['money_aid_resource_allocation', 'government_critique']",135461,0.019403425976634,0.5332487225532532,0.4473477900028229,0.980596512556076
4895,your ebt there hot meal program qualifi buy cook meal qualifi restaur sure long around tho,['solutions_interventions'],135477,0.0487249046564102,0.0161222200840711,0.9351529479026794,0.9512751679867506
4896,newsom biggest idiot it shit show school suck popul control spend money reckless like bullet train forc hospita worker get vaccin road break cost live crap,['government_critique'],135482,0.0077129281125962,0.9438485503196716,0.0484385341405868,0.9922870844602584
4897,servic spend billion dollar year help whatev they'r doesn't seem help throw money problem rare work,"['money_aid_resource_allocation', 'government_critique']",135498,0.0066494345664978,0.8987869620323181,0.094563603401184,0.9933505654335022
4898,ruin austin noth bunch junki liber overpr overcrowd fail societi deport back,"['harmful_generalization', 'government_critique']",135499,0.0050030373968183,0.954914391040802,0.0400825925171375,0.9949969835579396
4899,see final arrest gwyn asshol guy spray water face woman he face 2000 fine six month jail time good,"['harmful_generalization', 'government_critique']",135505,0.0541032813489437,0.7927474975585938,0.1531492322683334,0.9458967298269272
4900,mr mayor curious ever walk southern cbd area citi hall farmer marketth cedar sat sun afternoon friend amp drive suburbia help 12,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",135509,0.6272993683815002,0.007820950821042,0.3648796379566192,0.3727005887776613
4901,someth bougi amp rule class tell don't confront account regard doesn't attract degre greater lesser major citi,['government_critique'],135665,0.0130367893725633,0.6893330216407776,0.2976301908493042,0.9869632124900818
4902,alway said let clear isn't clear lie everyth florida great shit hole cali either wealthi,['government_critique'],135687,0.0149825885891914,0.8717998266220093,0.1132175400853157,0.985017366707325
4903,“homeless” attract cheap drug decrimin public assist money push hous without account know go sound crazi afford place rent,"['harmful_generalization', 'government_critique']",135702,0.068841777741909,0.4106824100017547,0.5204758048057556,0.9311582148075104
4904,new york governor say want help largest state give welfar push better high tax,"['money_aid_resource_allocation', 'government_critique']",135745,0.012279356829822,0.8506121039390564,0.1371085494756698,0.9877206534147264
4905,true use liber idiot are… ny chicago liber state wors price highest number yet liber idiot blame republican,['government_critique'],135752,0.0080094207078218,0.9223932027816772,0.0695973932743072,0.9919905960559844
4906,live ca 35 year move last year say never seen bad sj slight better couldn't stand ca legal regim “homeless rights” unparallel nation chang build hous won't work,"['government_critique', 'solutions_interventions']",135753,0.0186954010277986,0.8505442142486572,0.1307603418827057,0.9813045561313628
4907,oh carri liber area ca sit duck la sd know citi high crime rate 7000 camp street one,['government_critique'],135755,0.0375724472105503,0.3995618820190429,0.562865674495697,0.96242755651474
4908,crime lmao vega issu come everywher els far compar las vega close your gaslight,['solutions_interventions'],135792,0.042763527482748,0.5251064896583557,0.4321299493312835,0.9572364389896392
4909,care spend money line street border crisi drug crisi child traffick sinc say care american someth help direct,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",135798,0.0227034501731395,0.7280973792076111,0.2491991370916366,0.9772965162992476
4910,proof ten thousand illeg cross break that like say spike spike car break in related… ah wait mean…dam stop,"['harmful_generalization', 'not_in_my_backyard']",135801,0.0091564012691378,0.8361518979072571,0.1546916961669922,0.9908435940742492
4911,live ca reign known mean work attorney general offic favor illeg citizen govern class other check much popul grew reign epsteinclientlist,['government_critique'],135811,0.0082944082096219,0.8900647163391113,0.1016408950090408,0.9917056113481522
4912,downtown look like walk dead offens place go,"['not_in_my_backyard', 'solutions_interventions']",135813,0.0063749011605978,0.9112364053726196,0.0823886767029762,0.993625082075596
4913,decad murder drug use crimin sex traffick new york illinoi massachusett etc lay feet democrat good know assign crime democrat newsom hochul lightfoot lib masshol,"['harmful_generalization', 'government_critique']",135839,0.0771590992808342,0.5883345603942871,0.3345063328742981,0.9228408932685852
4914,feel bad california ab5 law amp old age made unemploy requir exclient get jab today longer requir jab ab5 amp old age still keep unemploy reduc social secur keep amp hungri,,135892,0.0062920022755861,0.9033737182617188,0.0903342738747596,0.9937079921364784
4915,discuss refer primarili particular amount hous isnt problem mani hous unit sit empti one reason anoth unit yet theyr empti speculatorsr investor,['solutions_interventions'],135930,0.0695420429110527,0.1810191869735717,0.7494388222694397,0.9304580092430116
4916,live california… got say gavin newsom everyth becom welfar state grow popul like it person garden… it blossom chase compani chase good taxpay becom welfar state,['government_critique'],135932,0.1494351476430893,0.3516879081726074,0.4988769590854645,0.8505648672580719
4917,keep wonder hous market sfba cool result bay area tech compani move citi like austin denver miami amp phoenix larg popul citi make shelter avail offic build,['solutions_interventions'],135942,0.0363885313272476,0.204706072807312,0.7589053511619568,0.9636114239692688
4918,well here problem state feder govern dump massiv amount money almost billion dollar problem yet get wors day,"['money_aid_resource_allocation', 'government_critique']",135950,0.0112572638317942,0.8392906188964844,0.149452194571495,0.9887428134679794
4919,okay kill babi whos go grow poverti mayb euthan camp venic beach idiot,"['harmful_generalization', 'societal_critique']",135953,0.0046220934018492,0.9082700610160828,0.0871078521013259,0.9953779131174088
4920,exorc work nanci won't abl access front door hous anoth,,135961,0.0231984350830316,0.6143524646759033,0.3624491989612579,0.9768016636371613
4921,mayor postalita cours doesn't walk around citi he'll notic hometown becom dump it dirty… everywhere… downtown miami disgrac,"['government_critique', 'not_in_my_backyard']",135981,0.0186599567532539,0.8584222793579102,0.1229177787899971,0.9813400581479071
4922,right yep highest rate nation,['government_critique'],136002,0.0548207126557827,0.4892588853836059,0.4559204280376434,0.9451793134212494
4923,california… right that right highest rate usa,['government_critique'],136009,0.0534931048750877,0.4287901222705841,0.5177167654037476,0.9465068876743316
4924,son vet work w vet done besid run mouth red terror noth guess noth w polit parti everyth w common care amp decenc,"['government_critique', 'solutions_interventions']",136011,0.0213834848254919,0.7741895914077759,0.2044270038604736,0.9786165952682496
4925,nation greatest human failur thousand republican governor schwarzenegg former democrat hous speaker nanci pelosi two parti give damn suffer hungri state,['government_critique'],136014,0.0049221864901483,0.9494144320487976,0.0456634536385536,0.9950778856873512
4926,end,,136028,0.0060060475952923,0.797091543674469,0.1969024240970611,0.9939939677715302
4927,strip away right afford hous everywher,"['government_critique', 'solutions_interventions']",136043,0.0066682030446827,0.9028318524360656,0.0905000045895576,0.9933318570256232
4928,nah bruh exampl fuckin parti run ground strictist gun law countri ignor crimin behavior illeg pour accross border everywher shit street,['government_critique'],136060,0.0049320142716169,0.955022931098938,0.0400450751185417,0.9950680062174796
4929,cindi entir state look like area live realiz doesnt actual look like,['government_critique'],136106,0.0222312398254871,0.4684976041316986,0.5092712044715881,0.9777688086032869
4930,total true except lack safe inject zone encamp huge theft govern anem theft law rest state jose also independ media share truthth mercuri news mini nyt,"['government_critique', 'solutions_interventions']",136107,0.0054523386061191,0.8985803723335266,0.0959672406315803,0.994547612965107
4931,know deport back state origin cuz rn get state fuck,"['deserving_undeserving_of_resources', 'government_critique']",136137,0.008628305979073,0.8596946597099304,0.1316770762205124,0.9913717359304428
4932,place expens amp littl lake oswego amp menlo park worst analysi place high number also lowno enforc drug deal possess public decenc amp nuisanc law,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",136144,0.0091946674510836,0.8486615419387817,0.1421437859535217,0.9908053278923036
4933,dont rememb mani time ive read would read paul amp got back insid talk listen dark tower book road trip bc drive least year got 1st chapter gunsling,,136157,0.3230554461479187,0.0105427000671625,0.6664018034934998,0.6769445035606623
4934,one downtown ottawa shut racial area addict crimin crime mcdonald venu suburb peopl product taxpay dont blame busi blame clientel,"['harmful_generalization', 'not_in_my_backyard', 'societal_critique']",136185,0.0163060892373323,0.7739108800888062,0.2097830027341842,0.9836938828229904
4935,3 die street sherman oak less week,['personal_interaction_observation_of_homelessness'],136191,0.0059142620302736,0.8821112513542175,0.1119744926691055,0.9940857440233232
4936,outsid downtown soma tenderloin hunter point mission ok weird fair bore place skew west toward sunset amp richmond still left late 90s sick urin smell everywher downtown,"['harmful_generalization', 'not_in_my_backyard']",136195,0.1373997777700424,0.2287565469741821,0.6338436603546143,0.8626002073287964
4937,im sure donat immedi center hollywood camera there 69144 hungri wait eat pizza floor current popul counti,['solutions_interventions'],136204,0.143483892083168,0.1660495847463607,0.6904665231704712,0.856516107916832
4938,unless it abl burn like cuyahoga what point could warm downtown winter,['solutions_interventions'],136272,0.025504657998681,0.6544891595840454,0.3200061321258545,0.9744952917099
4939,sad use live rough n activist highjack citi drove cliff elect someon opposit parti gut rip bandaid reset expect homelessdrug,"['government_critique', 'solutions_interventions']",136280,0.0080826822668313,0.9023869633674622,0.0895303636789321,0.9919173270463943
4940,spent week back august encount 100 mental ill immens degre selfmed go open mental institut back close worst mistak societi ever made,"['harmful_generalization', 'societal_critique', 'personal_interaction_observation_of_homelessness', 'solutions_interventions']",136313,0.0066289561800658,0.9269582629203796,0.0664128735661506,0.9933711364865304
4941,sound like need right regular get disappear,['government_critique'],136338,0.0075090555474162,0.8940701484680176,0.0984207615256309,0.9924909099936484
4942,alway trump falt liber get inform correct blame mayb problem everi time turn news dead car chase black black crime streetsgang war yea want dream,"['harmful_generalization', 'government_critique']",136351,0.008428388275206,0.864080011844635,0.1274915635585785,0.9915715754032136
4943,california… ss can't walk without stumbl 2nd oregon specif portland antifa garbag,"['harmful_generalization', 'government_critique']",136359,0.0068157473579049,0.939580738544464,0.0536034628748893,0.9931842014193536
4944,20 shot monterey park 10 dead predomin asian communiti mom anni use 1985 7 mile sad,,136414,0.0084243658930063,0.8900518417358398,0.1015238016843795,0.9915756434202194
4945,right that need think fix problem state indiana seattl state fellow american help pleas dont worri stranger,['solutions_interventions'],136418,0.1241814941167831,0.3822607100009918,0.4935577511787414,0.8758184611797333
4946,lie sack newsom true californian 7 generat amp parti turn greatest state shithol can't afford live care illeg ca amp brown worst governor ever resign,"['deserving_undeserving_of_resources', 'government_critique']",136425,0.005563436076045,0.959187626838684,0.0352489948272705,0.9944366216659546
4947,fals live releg minor section downtown area it pretti much alway 25 yrs live,['not_in_my_backyard'],136529,0.0146697759628295,0.5355401039123535,0.4497901201248169,0.9853302240371704
4948,tax high cost live lot crime massiv amount drug user street certain citi,"['harmful_generalization', 'government_critique']",136549,0.0082817841321229,0.8903115391731262,0.1014066860079765,0.9917182251811028
4949,one worst state countri live ruin state freedom worst popul crime rampant throughout state lack creat water storag crimin,['government_critique'],136552,0.0046976115554571,0.9646276235580444,0.0306748617440462,0.9953024853020906
4950,look democrat dont stop violent crimin releas themrememb call riot summer love democrat governor doesnt care would someth rampant drug use,"['government_critique', 'solutions_interventions']",136618,0.0080750193446874,0.8795706033706665,0.1123543679714202,0.9919249713420868
4951,think two greatest thing sinc butter bread delusion overtaken it go take conserv put place fix state democrat complet ruin,['government_critique'],136663,0.02827431820333,0.8558683395385742,0.1158573180437088,0.971725657582283
4952,bad yet it becom minisf basic last afford big citi ca downtown use nice area it overrun area could legit write book crazi shit i'v seen,['personal_interaction_observation_of_homelessness'],136686,0.0337692350149154,0.7553361058235168,0.21089468896389,0.9662307947874068
4953,your woman public alt twitter account follow armi hammer better call saul cast surprs hollywood white boy interest got time focus timothe chalamet tom holland get upto lmao,,136689,0.0266859717667102,0.6972488164901733,0.2760652005672455,0.9733140170574188
4954,except decay never deep everi bridg show becom fail state mayb look side track differ view ivori tower,['government_critique'],136734,0.0064740655943751,0.8868658542633057,0.1066600829362869,0.9935259371995926
4955,never see district alway point finger downtown la ruin good thing respons drug,"['harmful_generalization', 'government_critique']",136742,0.0065154759213328,0.938502848148346,0.0549817010760307,0.9934845492243768
4956,happen governor let 76000 violent crimin amp sht addict mental unstabl pop strict gun control also allow illeg run street even arrest becom shthole sincer resid,"['harmful_generalization', 'government_critique']",136748,0.0045958156697452,0.94194233417511,0.0534618310630321,0.995404165238142
4957,news pelosi exercis home hire priest remov evil spirit,,136789,0.0072821443900465,0.8679972290992737,0.1247206479310989,0.9927178770303726
4958,don't think sf problem bar patronag relat pandem place els sf tourist trade visit decim due citi drug crime problem isn't go fix,"['harmful_generalization', 'societal_critique']",136847,0.0090115116909146,0.8530423045158386,0.1379461735486984,0.990988478064537
4959,good see return normal sfpd lock horribl galleri owner pour littl water woman live fear day,"['government_critique', 'solutions_interventions']",136866,0.2073222994804382,0.5129645466804504,0.2797131538391113,0.7926777005195618
4960,face 25 billion shortfal public school rank 48th nation home 13 nation welfar recipi rank 1 popul expect one time lump sum payout rather bond new tax new revenu sourc,"['money_aid_resource_allocation', 'government_critique']",136882,0.0162357594817876,0.7177993059158325,0.2659649848937988,0.9837642908096312
4961,depress honest town use decent downtown area it fill crazi street litter needl fece like anoth level legit look like third world countri mani area,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",136888,0.0055459509603679,0.9511418342590332,0.0433121174573898,0.994453951716423
4962,dream turn nightmar due politician put taxpay money pocket ring wake realiz can't walk beach anymor without see use drug take,"['harmful_generalization', 'government_critique']",136891,0.0061472202651202,0.9051310420036316,0.0887217596173286,0.9938528016209602
4963,it unreal anyon would choos live agre region beauti crime etc situat unbear,"['harmful_generalization', 'not_in_my_backyard']",136895,0.010562639683485,0.9129772782325744,0.0764600336551666,0.9894373118877412
4964,hollywood doesnt care addict mental ill abus children live bubbl step everyday call virtu,['societal_critique'],136926,0.009029570966959,0.8593788146972656,0.1315916031599044,0.99097041785717
4965,look like encamp sad,['harmful_generalization'],136927,0.0059992466121912,0.9179832339286804,0.0760175064206123,0.9940007403492928
4966,mani hungri around us especi citi wast food record,['solutions_interventions'],136946,0.0070510418154299,0.9046273231506348,0.0883217304944992,0.992949053645134
4967,status quo unsustain busi shut leav nobodi know want go downtown honest tri make live go bankrupt right taken downtown,"['not_in_my_backyard', 'societal_critique']",136948,0.009971416555345,0.8605914115905762,0.1294371932744979,0.9900286048650742
4968,sent dm volunt nigerian food servic dtla hope hear soon ✨,['solutions_interventions'],136949,0.9035325050354004,0.0028885146602988,0.0935790240764617,0.0964675387367606
4969,know that right use resid long beach mani need count 2015 number displac individu absolut insan downtown area pleas continu work offic knew…,['solutions_interventions'],136968,0.1184244602918624,0.5617713928222656,0.3198041617870331,0.8815755546092987
